NodeName	NodeID	Regulation	Score	Correct	Incorrect	Ambiguous	p-value	Enrichment p-value
GJB6	99	-1	0	0	0	0	1	1
GJB2	100	-1	0	0	0	0	1	1
MYO7A	109	-1	0	0	0	0	1	1
PCDH15	110	-1	0	0	0	0	1	1
NFAT5	122	-1	0	0	0	0	1	1
FOXI1	123	-1	0	7	7	8	0.407113890205456	1
SYMPK	129	-1	0	0	0	0	1	1
KLF2	138	-1	0	9	9	13	0.691650139061554	1
IGF1	139	-1	0	9	9	14	0.421170909157891	1
RELA	153	-1	0	11	11	11	0.462966739925209	1
DCLRE1C	158	-1	0	0	0	0	1	1
XRCC4	161	-1	0	0	0	0	1	1
XRCC1	167	-1	0	0	0	0	1	1
ATG10	185	-1	0	0	0	0	1	1
ATG5	193	-1	0	0	0	0	1	1
MYO15A	206	-1	0	0	0	0	1	1
ADGRV1	208	-1	0	0	0	0	1	1
ID3	209	-1	0	6	6	13	0.692715174098221	1
KCNE1	213	-1	0	0	0	0	1	1
KIT	223	-1	0	6	6	20	0.490581316535873	1
KCNQ4	225	-1	0	0	0	0	1	1
ERBB2	228	-1	0	12	12	9	0.580812045065374	1
MAB21L1	235	-1	0	0	0	0	1	1
PAX6	236	-1	0	6	6	20	0.396376367933415	1
ATG12	246	-1	0	0	0	0	1	1
FOXO1	249	-1	0	6	6	19	0.573372292255554	1
HSP90AA1	279	-1	0	6	6	21	0.490581316535873	1
E2F3	293	-1	0	6	6	20	0.573372292255554	1
UBE2T	298	-1	0	0	0	0	1	1
KDM2B	301	-1	0	0	0	0	1	1
CXCL16	317	-1	0	0	0	0	1	1
TNFRSF10A	326	-1	0	6	6	19	0.490581316535873	1
TNFRSF10B	329	-1	0	6	6	19	0.490581316535873	1
SERPINB9	367	-1	0	7	7	16	0.678887611200173	1
USP3	370	-1	0	0	0	0	1	1
POU2F1	372	-1	0	0	0	0	1	1
PPP1R3A	378	-1	0	0	0	0	1	1
CSNK1A1	379	-1	0	10	10	13	0.557352586719283	1
GTF3C4	394	-1	0	0	0	0	1	1
NCOA3	396	-1	0	9	9	12	0.527299474815045	1
MAVS	400	-1	0	9	9	14	0.421170909157891	1
KDM4B	406	-1	0	0	0	0	1	1
PIK3R4	417	-1	0	7	7	17	0.568150286874942	1
KMT2B	418	-1	0	0	0	0	1	1
KMT5B	424	-1	0	0	0	13	NA	NA
MBD1	427	-1	0	0	0	0	1	1
SETD2	436	-1	0	0	0	0	1	1
SETDB2	441	-1	0	0	0	0	1	1
RIOX1	443	-1	0	0	0	0	1	1
PRDM2	447	-1	0	0	0	0	1	1
ATG16L1	450	-1	0	0	0	0	1	1
SUPT20H	469	-1	0	0	0	0	1	1
RAB33B	471	-1	0	0	0	0	1	1
CRADD	476	-1	0	6	6	19	0.490581316535873	1
PAXIP1	493	-1	0	11	11	11	0.395811515917218	1
AURKA	531	-1	0	9	9	15	0.560364226429515	1
RECQL5	534	-1	0	0	0	0	1	1
KDM5D	541	-1	0	0	0	0	1	1
KDM5C	543	-1	0	0	0	0	1	1
ASH1L	544	-1	0	0	0	0	1	1
LTA	549	-1	0	8	8	14	0.528819852250303	1
USP22	565	-1	0	0	0	0	1	1
HSPB1	566	-1	0	9	9	14	0.592992617302173	1
DFFA	568	-1	0	0	0	0	1	1
NKIRAS1	570	-1	0	0	0	0	1	1
IL4R	582	-1	0	7	7	18	0.451009921231726	1
EIF2AK4	592	-1	0	0	0	21	NA	NA
TIMD4	599	-1	0	0	0	0	1	1
LEPR	601	-1	0	5	5	22	0.580008601430753	1
CREB1	604	-1	0	10	10	13	0.426140969122418	1
CRTC2	605	-1	0	10	10	10	0.426140969122418	1
EHMT2	609	-1	0	0	0	0	1	1
SETDB1	611	-1	0	0	0	0	1	1
KDM6B	615	-1	0	0	0	0	1	1
TRDMT1	616	-1	0	0	0	0	1	1
UHRF1	618	-1	0	0	0	0	1	1
PHF8	622	-1	0	0	0	0	1	1
SETD1B	623	-1	0	0	0	0	1	1
DZIP3	627	-1	0	0	0	0	1	1
USP16	629	-1	0	0	0	0	1	1
HELLS	631	-1	0	0	0	0	1	1
PPARA	638	-1	0	7	7	19	0.491831673686215	1
INSIG1	641	-1	0	0	0	0	1	1
GRB2	650	-1	0	7	7	18	0.491831673686215	1
FANCL	653	-1	0	0	0	0	1	1
NAP1L1	654	-1	0	0	0	0	1	1
CEP85	660	-1	0	0	0	0	1	1
RNF2	669	-1	0	0	0	0	1	1
YBX1	685	-1	0	0	0	0	1	1
CDC42BPA	693	-1	0	0	0	0	1	1
CFL2	695	-1	0	0	0	0	1	1
HSF1	711	-1	0	9	9	15	0.458223477206722	1
HMGN2	718	-1	0	0	0	0	1	1
TOP1	719	-1	0	7	7	6	0.641784409951477	1
CLSPN	723	-1	0	0	0	0	1	1
BUB1B	725	-1	0	8	8	8	0.70306369951733	1
TLR7	727	-1	0	7	7	18	0.451009921231726	1
MCM10	728	-1	0	7	7	4	0.716790376430402	1
KIF4A	732	-1	0	4	4	6	0.538928187534999	1
KDM1B	733	-1	0	0	0	0	1	1
USP9X	737	-1	0	11	11	7	0.395811515917218	1
GMNN	739	-1	0	0	0	0	1	1
CKS2	744	-1	0	0	0	0	1	1
DIAPH3	755	-1	0	0	0	0	1	1
SUV39H2	761	-1	0	0	0	0	1	1
RAD17	762	-1	0	3	3	15	0.65674366912757	1
CDC20	763	-1	0	9	9	14	0.527299474815045	1
EZH2	764	-1	0	9	9	14	0.625535247244029	1
MYSM1	785	-1	0	0	0	0	1	1
CTSH	791	-1	0	6	6	2	0.532799580766091	1
CTSK	792	-1	0	6	6	2	0.532799580766091	1
CTSS	793	-1	0	6	6	2	0.532799580766091	1
NEUROD1	797	-1	0	9	9	13	0.725849446482087	1
DCLRE1B	803	-1	0	6	6	1	0.573372292255554	1
CTSB	804	-1	0	1	1	27	NA	NA
DENND4A	823	-1	0	0	0	0	1	1
STAT5A	828	-1	0	9	9	15	0.560364226429515	1
STK3	834	-1	0	6	6	18	0.652694737158738	1
HSPD1	838	-1	0	9	9	8	0.527299474815045	1
MAPKAPK3	839	-1	0	9	9	13	0.592992617302173	1
UBE2N	844	-1	0	4	4	24	0.485551400412082	1
POLH	845	-1	0	0	0	0	1	1
REV1	848	-1	0	0	0	0	1	1
RAD54L	850	-1	0	0	0	0	1	1
PAX5	852	-1	0	6	6	19	0.44563267455601	1
PKN2	854	-1	0	0	0	0	1	1
RAD52	872	-1	0	0	0	0	1	1
PSIP1	877	-1	0	8	8	16	0.563904459038354	1
TNF	879	-1	0	10	10	13	0.389354367518422	1
RNF40	884	-1	0	0	0	0	1	1
RNF20	885	-1	0	0	0	0	1	1
ERCC5	887	-1	0	8	8	13	0.563904459038354	1
TNFSF9	889	-1	0	0	0	0	1	1
MAP3K4	894	-1	0	4	4	24	0.425101572160395	1
SEM1	901	-1	0	11	11	3	0.395811515917218	1
CD70	906	-1	0	0	0	0	1	1
SUFU	918	-1	0	0	0	0	1	1
TRAF3	926	-1	0	8	8	16	0.777295467788141	1
DAPK2	927	-1	0	0	0	0	1	1
FANCD2	950	-1	0	0	0	0	1	1
RRM2B	972	-1	0	0	0	0	1	1
GCKR	975	-1	0	0	0	0	1	1
CBL	1007	-1	0	3	3	26	0.65674366912757	1
NRAS	1042	-1	0	5	5	22	0.488697391473782	1
IHH	1049	-1	0	0	0	28	NA	NA
IL23A	1065	-1	0	5	5	15	0.623400886309106	1
PPP4C	1096	-1	0	9	9	15	0.458223477206722	1
KRAS	1101	-1	0	6	6	20	0.34000209792605	1
BMPR2	1105	-1	0	12	12	7	0.433771845772617	1
GPC3	1118	-1	0	8	8	15	0.371608838075015	1
ANKRD6	1129	-1	0	7	7	18	0.53062165742774	1
DVL2	1130	-1	0	7	7	18	0.53062165742774	1
EFNB3	1148	-1	0	8	8	16	0.371608838075015	1
AGRN	1159	-1	0	7	7	11	0.407113890205456	1
DOK7	1160	-1	0	7	7	11	0.407113890205456	1
GAS6	1163	-1	0	8	8	15	0.415018421082469	1
RAB23	1196	-1	0	0	0	0	1	1
GRAP	1209	-1	0	6	6	20	0.532799580766091	1
MAP4K4	1217	-1	0	9	9	13	0.381490148447571	1
FLNA	1218	-1	0	3	3	26	0.60139301006174	1
DHH	1229	-1	0	0	0	28	NA	NA
PPP2R2A	1302	-1	0	9	9	15	0.49340820397158	1
SPOP	1306	-1	0	9	9	7	0.658316819578586	1
CUL3	1320	-1	0	0	0	0	1	1
GLI3	1323	-1	0	0	0	0	1	1
INPPL1	1332	-1	0	10	10	12	0.525995785607923	1
PARD6A	1343	-1	0	8	8	16	0.598464251969527	1
NTRK3	1360	-1	0	8	8	16	0.415018421082469	1
AXL	1376	-1	0	8	8	16	0.49272853000134	1
MERTK	1377	-1	0	9	9	14	0.381490148447571	1
MATK	1381	-1	0	6	6	18	0.490581316535873	1
GIT1	1384	-1	0	7	7	17	0.605030643619852	1
NR2E3	1405	-1	0	0	0	0	1	1
PRKCB	1410	-1	0	8	8	17	0.371608838075015	1
ALOX5AP	1431	-1	0	0	0	0	1	1
CCL19	1433	-1	0	0	0	0	1	1
CCL21	1434	-1	0	0	0	0	1	1
CCL25	1435	-1	0	0	0	0	1	1
ADM2	1439	-1	0	0	0	0	1	1
CALCA	1440	-1	0	0	0	0	1	1
CALCB	1441	-1	0	0	0	0	1	1
TNFSF13	1449	-1	0	0	0	0	1	1
C5	1456	-1	0	0	0	0	1	1
RPS19	1457	-1	0	0	0	0	1	1
CCL23	1463	-1	0	0	0	0	1	1
CCL27	1466	-1	0	0	0	0	1	1
CCL17	1472	-1	0	0	0	0	1	1
CCL22	1473	-1	0	0	0	0	1	1
DEFB4A	1474	-1	0	0	0	0	1	1
CCL20	1475	-1	0	0	0	0	1	1
CCL1	1476	-1	0	0	0	0	1	1
TNFSF8	1477	-1	0	0	0	0	1	1
RARRES2	1478	-1	0	0	0	0	1	1
CRH	1481	-1	0	0	0	0	1	1
UCN	1482	-1	0	0	0	0	1	1
UCN2	1483	-1	0	0	0	0	1	1
UCN3	1484	-1	0	0	0	0	1	1
YARS	1485	-1	0	0	0	0	1	1
CX3CL1	1494	-1	0	0	0	0	1	1
EDA	1499	-1	0	0	0	0	1	1
HEBP1	1511	-1	0	0	0	0	1	1
FSHB	1513	-1	0	0	0	0	1	1
GHRH	1517	-1	0	0	0	0	1	1
GIP	1518	-1	0	0	0	0	1	1
GCG	1519	-1	0	6	6	5	0.866703558767618	1
TNFSF18	1520	-1	0	0	0	0	1	1
NPPA	1527	-1	0	7	7	2	0.678887611200173	1
NPPB	1528	-1	0	0	0	0	1	1
NPPC	1529	-1	0	0	0	0	1	1
GUCA2A	1530	-1	0	0	0	0	1	1
GUCA2B	1531	-1	0	0	0	0	1	1
GUCA1A	1532	-1	0	0	0	0	1	1
GUCA1B	1533	-1	0	0	0	0	1	1
PSAP	1534	-1	0	3	3	4	0.60139301006174	1
RSPO4	1538	-1	0	0	0	0	1	1
IL12B	1551	-1	0	5	5	15	0.623400886309106	1
IL17C	1552	-1	0	0	0	0	1	1
IL17A	1553	-1	0	0	0	0	1	1
IL17F	1554	-1	0	0	0	0	1	1
IL18	1555	-1	0	0	0	0	1	1
IL37	1556	-1	0	0	0	0	1	1
IL17B	1558	-1	0	0	0	0	1	1
IL25	1559	-1	0	0	0	0	1	1
CGB3	1566	-1	0	0	0	0	1	1
LHB	1567	-1	0	0	0	0	1	1
OSTN	1572	-1	0	0	0	0	1	1
NPS	1583	-1	0	0	0	0	1	1
TNFSF4	1587	-1	0	0	0	0	1	1
ADCYAP1	1589	-1	0	0	0	0	1	1
VIP	1590	-1	0	0	0	0	1	1
TNFSF11	1603	-1	0	8	8	17	0.415018421082469	1
RLN2	1604	-1	0	0	0	0	1	1
RLN1	1605	-1	0	0	0	0	1	1
RLN3	1606	-1	0	0	0	0	1	1
INSL3	1607	-1	0	0	0	0	1	1
INSL5	1608	-1	0	0	0	0	1	1
SCT	1609	-1	0	0	0	0	1	1
TNFSF12	1613	-1	0	0	0	0	1	1
XCL1	1616	-1	0	0	0	0	1	1
XCL2	1617	-1	0	0	0	0	1	1
CREM	1635	-1	0	10	10	10	0.747647348959946	1
KCNIP3	1636	-1	0	10	10	10	0.747647348959946	1
RBP1	1649	-1	0	11	11	10	0.462966739925209	1
MYLK	1658	-1	0	0	0	0	1	1
EEF2K	1659	-1	0	0	0	0	1	1
RPH3A	1661	-1	0	0	0	0	1	1
GDI1	1671	-1	0	0	0	0	1	1
STX3	1675	-1	0	0	0	0	1	1
PRKG2	1683	-1	0	9	9	13	0.49340820397158	1
RASA4	1686	-1	0	5	5	20	0.755389915032379	1
TUBA1A	1692	-1	0	0	0	0	1	1
PPP1R12B	1699	-1	0	0	0	0	1	1
SNPH	1707	-1	0	0	0	0	1	1
HOMER2	1709	-1	0	0	0	0	1	1
SRP54	1718	-1	0	0	0	0	1	1
SYNGAP1	1725	-1	0	5	5	20	0.755389915032379	1
STXBP6	1740	-1	0	0	0	0	1	1
SRI	1745	-1	0	0	0	0	1	1
AP1B1	1752	-1	0	0	0	0	1	1
MAPK12	1770	-1	0	10	10	12	0.493941177987915	1
NFKB2	1778	-1	0	0	0	0	1	1
CD14	1782	-1	0	7	7	18	0.451009921231726	1
SLC9A3R2	1801	-1	0	0	0	0	1	1
ASPSCR1	1819	-1	0	0	0	0	1	1
CAMK1G	1831	-1	0	10	10	10	0.426140969122418	1
FFAR3	1849	-1	0	6	6	20	0.490581316535873	1
CDK12	1855	-1	0	0	0	0	1	1
PDK4	1860	-1	0	0	0	0	1	1
GPR35	1865	-1	0	6	6	20	0.490581316535873	1
FAM162A	1866	-1	0	0	0	0	1	1
PRKD2	1877	-1	0	0	0	0	1	1
CTNND1	1891	-1	0	8	8	16	0.49272853000134	1
PTPN14	1924	-1	0	7	7	16	0.716790376430402	1
NEK1	1925	-1	0	0	0	0	1	1
FGF11	1927	-1	0	0	0	0	1	1
FGF14	1930	-1	0	0	0	0	1	1
RABEP1	1963	-1	0	0	0	0	1	1
RABGEF1	1964	-1	0	0	0	0	1	1
HOOK3	1965	-1	0	0	0	0	1	1
HOXB8	1966	-1	0	3	3	0	0.60139301006174	1
RASSF6	1983	-1	0	5	5	6	0.623400886309106	1
RBM15	1984	-1	0	0	0	0	1	1
SRSF7	1987	-1	0	0	0	0	1	1
RIPK3	2000	-1	0	0	0	0	1	1
KNSTRN	2001	-1	0	0	0	0	1	1
BRSK1	2017	-1	0	0	0	0	1	1
RPAP2	2019	-1	0	0	0	0	1	1
RPGRIP1	2022	-1	0	0	0	0	1	1
RPGR	2023	-1	0	0	0	0	1	1
DACT1	2033	-1	0	7	7	18	0.678887611200173	1
HMOX2	2037	-1	0	0	0	0	1	1
TIE1	2047	-1	0	7	7	18	0.407113890205456	1
EPHB4	2051	-1	0	7	7	18	0.407113890205456	1
EPHA7	2052	-1	0	7	7	18	0.407113890205456	1
EPHA5	2053	-1	0	7	7	18	0.407113890205456	1
EPHA6	2054	-1	0	7	7	18	0.407113890205456	1
INSRR	2055	-1	0	7	7	18	0.407113890205456	1
MUSK	2057	-1	0	7	7	18	0.407113890205456	1
EPHA1	2059	-1	0	7	7	18	0.407113890205456	1
RTN4	2060	-1	0	0	0	0	1	1
PPP1R8	2069	-1	0	8	8	11	0.598464251969527	1
SATB2	2073	-1	0	0	0	0	1	1
ACD	2076	-1	0	0	0	0	1	1
SDF2L1	2077	-1	0	0	0	0	1	1
SDHAF2	2078	-1	0	0	0	0	1	1
SELPLG	2079	-1	0	0	0	0	1	1
SEMA3A	2080	-1	0	0	0	0	1	1
SEMA3C	2081	-1	0	0	0	0	1	1
SEMA3F	2083	-1	0	0	0	0	1	1
SEPT12	2086	-1	0	0	0	0	1	1
SEPT7	2087	-1	0	0	0	0	1	1
SERPINA1	2090	-1	0	3	3	4	0.60139301006174	1
SF1	2093	-1	0	9	9	3	0.625535247244029	1
SH3BP4	2096	-1	0	0	0	0	1	1
EAF1	2100	-1	0	0	0	0	1	1
SHC3	2107	-1	0	7	7	17	0.491831673686215	1
SKOR1	2117	-1	0	0	0	0	1	1
SLX4	2123	-1	0	0	0	0	1	1
SND1	2128	-1	0	0	0	0	1	1
SOCS6	2131	-1	0	6	6	18	0.733740002740149	1
SORBS1	2132	-1	0	3	3	25	0.65674366912757	1
KTN1	2137	-1	0	0	0	0	1	1
SP4	2139	-1	0	0	0	0	1	1
SPRY2	2141	-1	0	3	3	26	0.60139301006174	1
SPRY4	2142	-1	0	7	7	18	0.53062165742774	1
SRPK1	2151	-1	0	0	0	0	1	1
SRSF3	2154	-1	0	0	0	0	1	1
SSTR4	2160	-1	0	6	6	20	0.490581316535873	1
STAT4	2162	-1	0	0	0	0	1	1
STK10	2164	-1	0	0	0	0	1	1
STK24	2166	-1	0	9	9	12	0.836569013183869	1
STMN1	2169	-1	0	0	0	0	1	1
TARBP2	2177	-1	0	0	0	0	1	1
TAX1BP1	2178	-1	0	8	8	16	0.739488391593141	1
TFG	2198	-1	0	0	0	0	1	1
NFIB	2200	-1	0	0	0	0	1	1
THRAP3	2205	-1	0	0	0	0	1	1
TLE4	2208	-1	0	0	0	0	1	1
MTCH2	2211	-1	0	6	6	2	0.532799580766091	1
TMOD1	2215	-1	0	0	0	0	1	1
VRK2	2226	-1	0	0	0	0	1	1
TPO	2229	-1	0	0	0	0	1	1
TRIM11	2234	-1	0	0	0	0	1	1
TSSK4	2240	-1	0	10	10	10	0.426140969122418	1
TTBK1	2241	-1	0	0	0	0	1	1
TTF2	2242	-1	0	0	0	0	1	1
TTL	2243	-1	0	0	0	0	1	1
UBASH3B	2246	-1	0	3	3	25	0.65674366912757	1
LPAR5	2256	-1	0	6	6	20	0.490581316535873	1
CD55	2258	-1	0	0	0	0	1	1
AURKC	2271	-1	0	0	0	0	1	1
FGG	2278	-1	0	7	7	18	0.716790376430402	1
CEBPE	2283	-1	0	0	0	0	1	1
AHSP	2284	-1	0	0	0	0	1	1
ARSA	2285	-1	0	0	0	0	1	1
PDE6G	2309	-1	0	0	0	0	1	1
BCKDK	2311	-1	0	0	0	0	1	1
EAF2	2314	-1	0	0	0	0	1	1
MBTPS1	2324	-1	0	0	0	0	1	1
FGF12	2327	-1	0	0	0	0	1	1
CBFA2T3	2330	-1	0	0	0	0	1	1
FOXA2	2337	-1	0	0	0	0	1	1
ZIC3	2346	-1	0	0	0	0	1	1
ZNF521	2348	-1	0	7	7	9	0.53062165742774	1
STOML2	2351	-1	0	6	6	18	0.396376367933415	1
AKAP9	2356	-1	0	0	0	0	1	1
PCNT	2358	-1	0	6	6	1	0.692715174098221	1
VAV3	2444	-1	0	7	7	18	0.407113890205456	1
GOLGA2	2449	-1	0	0	0	0	1	1
ERGIC1	2453	-1	0	0	0	0	1	1
RHO	2460	-1	0	0	0	0	1	1
ULK3	2464	-1	0	0	0	0	1	1
CDC42BPB	2465	-1	0	0	0	0	1	1
BCR/ABL	2470	-1	0	0	0	0	1	1
KMT2C	2484	-1	0	0	0	0	1	1
CNOT9	2485	-1	0	0	0	0	1	1
UHMK1	2490	-1	0	7	7	17	0.716790376430402	1
ULBP2	2491	-1	0	0	0	0	1	1
USP24	2493	-1	0	8	8	6	0.455046946684742	1
ABI1	2496	-1	0	3	3	25	0.65674366912757	1
ADRA2B	2499	-1	0	6	6	20	0.490581316535873	1
APOB	2502	-1	0	0	0	0	1	1
BORA	2506	-1	0	9	9	15	0.560364226429515	1
BRK1	2508	-1	0	0	0	0	1	1
C1D	2509	-1	0	0	0	0	1	1
CBX4	2513	-1	0	0	0	0	1	1
CCP110	2515	-1	0	0	0	0	1	1
CDC5L	2518	-1	0	0	0	0	1	1
CEP290	2524	-1	0	0	0	0	1	1
CGB7	2525	-1	0	0	0	0	1	1
CIITA	2527	-1	0	0	0	0	1	1
CLIP1	2528	-1	0	0	0	0	1	1
CRYBB2	2535	-1	0	0	0	0	1	1
CUX1	2539	-1	0	0	0	0	1	1
SBDS	2540	-1	0	0	0	0	1	1
CYFIP1	2541	-1	0	0	0	0	1	1
DDX20	2543	-1	0	0	0	0	1	1
DISC1	2545	-1	0	0	0	0	1	1
EFEMP2	2549	-1	0	0	0	0	1	1
FBLN5	2559	-1	0	0	0	0	1	1
FIP1L1	2566	-1	0	0	0	0	1	1
FOXO6	2572	-1	0	0	0	0	1	1
GCHFR	2579	-1	0	0	0	0	1	1
GPR183	2593	-1	0	6	6	20	0.490581316535873	1
HBA2	2602	-1	0	0	0	0	1	1
HBB	2603	-1	0	0	0	0	1	1
HMGA1	2607	-1	0	0	0	0	1	1
HMOX1	2608	-1	0	0	0	0	1	1
HOOK2	2610	-1	0	0	0	0	1	1
IRF2BP2	2628	-1	0	0	0	0	1	1
KIF7	2638	-1	0	0	0	0	1	1
LHX1	2648	-1	0	0	0	0	1	1
LHX3	2649	-1	0	0	0	0	1	1
LMO3	2651	-1	0	0	0	0	1	1
LOX	2653	-1	0	0	0	0	1	1
LRP1B	2654	-1	0	7	7	18	0.678887611200173	1
MAGEL2	2659	-1	0	7	7	8	0.641784409951477	1
MAPK6	2663	-1	0	9	9	7	0.527299474815045	1
MBTPS2	2671	-1	0	0	0	0	1	1
CD3E	2677	-1	0	6	6	20	0.396376367933415	1
MELK	2678	-1	0	0	0	0	1	1
MFF	2679	-1	0	0	0	0	1	1
MTTP	2699	-1	0	0	0	0	1	1
NCKAP1	2706	-1	0	0	0	18	NA	NA
NDRG1	2709	-1	0	0	0	0	1	1
NEB	2710	-1	0	0	0	0	1	1
AIP	2715	-1	0	6	6	21	0.490581316535873	1
NHS	2718	-1	0	0	0	0	1	1
NKX3-1	2720	-1	0	9	9	15	0.560364226429515	1
NME2	2721	-1	0	0	0	0	1	1
NTN4	2731	-1	0	0	0	0	1	1
NUDCD2	2733	-1	0	0	0	0	1	1
NXPH1	2735	-1	0	0	0	0	1	1
OFD1	2736	-1	0	0	0	0	1	1
PAFAH1B1	2741	-1	0	0	0	0	1	1
LDB1	2749	-1	0	0	0	0	1	1
PDK3	2753	-1	0	0	0	0	1	1
PHF6	2760	-1	0	0	0	0	1	1
PI4K2A	2761	-1	0	0	0	0	1	1
PICALM	2762	-1	0	0	0	0	1	1
PIK3C3	2764	-1	0	7	7	18	0.568150286874942	1
PIMREG	2767	-1	0	0	0	0	1	1
PJA1	2769	-1	0	0	0	0	1	1
FSTL3	2774	-1	0	0	0	0	1	1
PLK4	2775	-1	0	0	0	0	1	1
PLRG1	2776	-1	0	0	0	0	1	1
PMP22	2777	-1	0	0	0	0	1	1
PNCK	2778	-1	0	0	0	0	1	1
POT1	2780	-1	0	0	0	0	1	1
VASP	2793	-1	0	9	9	12	0.725849446482087	1
PARVA	2794	-1	0	0	0	0	1	1
ILKAP	2796	-1	0	7	7	18	0.755934123712234	1
LPP	2798	-1	0	7	7	2	0.678887611200173	1
ZYX	2800	-1	0	7	7	2	0.678887611200173	1
PDCD1LG2	2832	-1	0	0	0	0	1	1
CD58	2834	-1	0	0	0	0	1	1
PVR	2835	-1	0	0	0	0	1	1
IL13RA2	2837	-1	0	7	7	17	0.755934123712234	1
LTF	2846	-1	0	3	3	4	0.60139301006174	1
NTNG1	2847	-1	0	0	0	0	1	1
PTDSS1	2850	-1	0	0	0	0	1	1
NRP1	2851	-1	0	0	0	0	1	1
PROCR	2852	-1	0	0	0	0	1	1
COL5A3	2854	-1	0	0	0	0	1	1
TF	2855	-1	0	8	8	13	0.70306369951733	1
PROC	2859	-1	0	2	2	12	0.82127876864719	1
SEMA3E	2861	-1	0	0	0	0	1	1
ACP6	2870	-1	0	0	0	0	1	1
TRH	2872	-1	0	0	0	0	1	1
GAD1	2873	-1	0	0	0	0	1	1
CYP11A1	2874	-1	0	0	0	0	1	1
DPP4	2876	-1	0	9	9	12	0.289538172166465	1
BAG6	2877	-1	0	0	0	0	1	1
HLA-F	2882	-1	0	3	3	16	0.60139301006174	1
NECTIN2	2885	-1	0	0	0	0	1	1
CD24	2886	-1	0	0	0	0	1	1
PECAM1	2891	-1	0	0	0	0	1	1
CD34	2892	-1	0	0	0	0	1	1
F7	2903	-1	0	0	0	0	1	1
F8	2904	-1	0	3	3	4	0.60139301006174	1
F9	2905	-1	0	3	3	4	0.60139301006174	1
MMP12	2916	-1	0	4	4	8	0.485551400412082	1
NID1	2918	-1	0	6	6	19	0.692715174098221	1
NLGN1	2919	-1	0	0	0	0	1	1
NLGN2	2920	-1	0	0	0	0	1	1
NLGN3	2921	-1	0	0	0	0	1	1
NXPH3	2923	-1	0	0	0	0	1	1
PODXL2	2925	-1	0	0	0	0	1	1
PRND	2926	-1	0	0	0	0	1	1
RAET1E	2927	-1	0	0	0	0	1	1
SEMA3B	2929	-1	0	0	0	0	1	1
SERPINE2	2932	-1	0	3	3	4	0.60139301006174	1
SERPING1	2933	-1	0	3	3	4	0.60139301006174	1
APOC3	2939	-1	0	0	0	0	1	1
PCSK9	2958	-1	0	0	0	0	1	1
CD59	2959	-1	0	0	0	0	1	1
ST6GAL1	2960	-1	0	0	0	0	1	1
MICA	2961	-1	0	0	0	0	1	1
MICB	2962	-1	0	0	0	0	1	1
LRRC4B	2963	-1	0	6	6	19	0.692715174098221	1
PHKA1	2966	-1	0	0	0	0	1	1
EPM2A	2967	-1	0	0	0	0	1	1
PHPT1	2969	-1	0	0	0	0	1	1
PTP4A1	2970	-1	0	0	0	0	1	1
USP6NL	2985	-1	0	7	7	17	0.491831673686215	1
GRK1	2989	-1	0	0	0	0	1	1
EPS15	2993	-1	0	6	6	19	0.532799580766091	1
KIR2DL3	2994	-1	0	3	3	25	0.60139301006174	1
AP2A1	2996	-1	0	7	7	17	0.491831673686215	1
ADAMTS1	3007	-1	0	0	0	0	1	1
TASP1	3013	-1	0	0	0	0	1	1
TTN	3019	-1	0	0	0	0	1	1
NHEJ1	3032	-1	0	0	0	0	1	1
PLCG2	3040	-1	0	0	0	0	1	1
HLX	3046	-1	0	0	0	0	1	1
GRK7	3048	-1	0	0	0	0	1	1
CDK16	3053	-1	0	0	0	0	1	1
MYLK3	3054	-1	0	0	0	0	1	1
PHKG1	3055	-1	0	0	0	0	1	1
PHKG2	3056	-1	0	0	0	0	1	1
RAB5A	3059	-1	0	0	0	0	1	1
ARL2	3061	-1	0	0	0	0	1	1
LIG3	3066	-1	0	0	0	0	1	1
IKZF2	3067	-1	0	0	0	0	1	1
MCM3AP	3072	-1	0	0	0	0	1	1
PLN	3079	-1	0	0	0	0	1	1
SLC4A1	3081	-1	0	0	0	0	1	1
NUP98	3083	-1	0	11	11	3	0.395811515917218	1
C9	3086	-1	0	0	0	0	1	1
MBP	3089	-1	0	0	0	0	1	1
SERPINA5	3092	-1	0	5	5	12	0.755389915032379	1
DNMT3L	3106	-1	0	0	0	0	1	1
CDT1	3108	-1	0	0	0	0	1	1
TXNL4A	3112	-1	0	0	0	0	1	1
FANCI	3113	-1	0	0	0	0	1	1
FANCE	3114	-1	0	5	5	12	0.535500972782507	1
UHRF2	3120	-1	0	0	0	0	1	1
NHLRC1	3122	-1	0	0	0	0	1	1
SYVN1	3123	-1	0	0	0	0	1	1
CLP1	3133	-1	0	0	0	0	1	1
SCAP	3134	-1	0	0	0	0	1	1
UBE2E1	3135	-1	0	0	0	0	1	1
EXOC4	3136	-1	0	0	0	0	1	1
ABHD5	3140	-1	0	0	0	0	1	1
STK36	3150	-1	0	0	0	0	1	1
SAP18	3151	-1	0	0	0	0	1	1
SIN3A	3152	-1	0	0	0	0	1	1
CDC34	3157	-1	0	0	0	0	1	1
PEX10	3160	-1	0	0	0	0	1	1
FANCG	3161	-1	0	0	0	0	1	1
HEY2	3162	-1	0	5	5	2	0.755389915032379	1
TFDP2	3165	-1	0	6	6	19	0.652694737158738	1
C8A	3169	-1	0	0	0	0	1	1
