ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-354192	Integrin alphaIIb beta3 signaling	3/90	22/3250	0.0216099951546236	0.0430861822897139	0.0176063183596412	207/6714/2885	3
R-HSA-5655332	Signaling by FGFR3 in disease	3/90	22/3250	0.0216099951546236	0.0430861822897139	0.0176063183596412	2885/3265/3845	3
R-HSA-8853338	Signaling by FGFR3 point mutants in cancer	3/90	22/3250	0.0216099951546236	0.0430861822897139	0.0176063183596412	2885/3265/3845	3
R-HSA-8948751	Regulation of PTEN stability and activity	3/90	22/3250	0.0216099951546236	0.0430861822897139	0.0176063183596412	207/208/10000	3
R-HSA-9006921	Integrin signaling	3/90	22/3250	0.0216099951546236	0.0430861822897139	0.0176063183596412	207/6714/2885	3
R-HSA-9615017	FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes	3/90	22/3250	0.0216099951546236	0.0430861822897139	0.0176063183596412	2308/4088/2309	3
R-HSA-2029482	Regulation of actin dynamics for phagocytic cup formation	4/90	40/3250	0.0234992116237434	0.0465645916482793	0.0190277017196303	25/5594/7409/2885	4
R-HSA-909733	Interferon alpha/beta signaling	4/90	40/3250	0.0234992116237434	0.0465645916482793	0.0190277017196303	6772/5781/3660/1958	4
R-HSA-112409	RAF-independent MAPK1/3 activation	3/90	23/3250	0.0243634086776427	0.047690076560492	0.0194876089246862	5594/5781/983	3
R-HSA-3371571	HSF1-dependent transactivation	3/90	23/3250	0.0243634086776427	0.047690076560492	0.0194876089246862	2475/2033/1387	3
R-HSA-5654699	SHC-mediated cascade:FGFR2	3/90	23/3250	0.0243634086776427	0.047690076560492	0.0194876089246862	2885/3265/3845	3
R-HSA-9007101	Rab regulation of trafficking	3/90	23/3250	0.0243634086776427	0.047690076560492	0.0194876089246862	207/208/10000	3
R-HSA-168928	DDX58/IFIH1-mediated induction of interferon-alpha/beta	5/90	61/3250	0.0256074435111778	0.0499733140036318	0.0204206088605883	4214/2033/5970/1387/4790	5
