ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-2173789	TGF-beta receptor signaling activates SMADs	4/125	28/3951	0.0108521145581333	0.0263344646610701	0.0137079341786947	4088/4089/7048/4087	4
R-HSA-5654687	Downstream signaling of activated FGFR1	4/125	28/3951	0.0108521145581333	0.0263344646610701	0.0137079341786947	2253/5295/6464/5290	4
R-HSA-69615	G1/S DNA Damage Checkpoints	4/125	28/3951	0.0108521145581333	0.0263344646610701	0.0137079341786947	7157/898/4193/1026	4
R-HSA-8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs	4/125	29/3951	0.0122865128374723	0.0297162170952819	0.0154682448731947	2625/4602/25/2624	4
R-HSA-111471	Apoptotic factor-mediated response	3/125	16/3951	0.0128050845409282	0.0305642673632648	0.015909682259652	836/5594/5595	3
R-HSA-196299	Beta-catenin phosphorylation cascade	3/125	16/3951	0.0128050845409282	0.0305642673632648	0.015909682259652	1499/2932/5515	3
R-HSA-1963640	GRB2 events in ERBB2 signaling	3/125	16/3951	0.0128050845409282	0.0305642673632648	0.015909682259652	1956/2064/2066	3
R-HSA-392451	G beta:gamma signalling through PI3Kgamma	3/125	16/3951	0.0128050845409282	0.0305642673632648	0.015909682259652	5170/207/387	3
R-HSA-376176	Signaling by ROBO receptors	7/125	81/3951	0.0133825464083842	0.0318382149846526	0.0165728128896399	25/27/6714/5058/5062/5879/387	7
R-HSA-5654696	Downstream signaling of activated FGFR2	4/125	30/3951	0.0138370589475149	0.0328123091654425	0.0170798601786572	2253/5295/6464/5290	4
R-HSA-177929	Signaling by EGFR	5/125	46/3951	0.0142005299949836	0.0333483414075744	0.0173588821670428	1956/6714/5295/6464/5290	5
R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	5/125	46/3951	0.0142005299949836	0.0333483414075744	0.0173588821670428	1398/5295/6464/5290/2534	5
R-HSA-5628897	TP53 Regulates Metabolic Genes	5/125	46/3951	0.0142005299949836	0.0333483414075744	0.0173588821670428	7157/10971/5052/207/5728	5
R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	6/125	64/3951	0.0148807154539528	0.0348333146317608	0.0181318583970993	1020/7157/4193/1432/6794/6872	6
R-HSA-5250924	B-WICH complex positively regulates rRNA expression	3/125	17/3951	0.0151954062662093	0.0354559479544883	0.0184559590277845	2932/8850/2033	3
R-HSA-1251985	Nuclear signaling by ERBB4	4/125	31/3951	0.0155067223605223	0.0360667536053043	0.0187739029755777	2099/2066/6714/51741	4
R-HSA-112314	Neurotransmitter receptors and postsynaptic signal transmission	9/125	124/3951	0.0157526342145117	0.0365220309177213	0.0190108894308555	4193/2066/5594/5595/6714/5170/1385/6197/5879	9
R-HSA-3928665	EPH-ephrin mediated repulsion of cells	5/125	48/3951	0.0168739713313862	0.0389976226325371	0.0202995143836225	2043/6714/2534/5879/10451	5
R-HSA-453274	Mitotic G2-G2/M phases	8/125	105/3951	0.0171532011022012	0.0395175012734254	0.0205701279040387	1869/7157/983/1453/2033/1026/5515/4605	8
R-HSA-164952	The role of Nef in HIV-1 replication and disease pathogenesis	3/125	18/3951	0.0178204259083905	0.0405414689415883	0.0211031359441466	2534/5062/5879	3
R-HSA-210993	Tie2 Signaling	3/125	18/3951	0.0178204259083905	0.0405414689415883	0.0211031359441466	5295/6464/5290	3
R-HSA-5654704	SHC-mediated cascade:FGFR3	3/125	18/3951	0.0178204259083905	0.0405414689415883	0.0211031359441466	2253/2261/6464	3
R-HSA-8941858	Regulation of RUNX3 expression and activity	3/125	18/3951	0.0178204259083905	0.0405414689415883	0.0211031359441466	4193/2033/6714	3
R-HSA-168928	DDX58/IFIH1-mediated induction of interferon-alpha/beta	6/125	67/3951	0.0183478782214571	0.0416113873682891	0.0216600628290689	2033/1387/9641/29110/5970/7189	6
R-HSA-2029485	Role of phospholipids in phagocytosis	3/125	19/3951	0.0206819676293151	0.0464705939325352	0.0241894358237604	5580/5295/5290	3
R-HSA-373753	Nephrin family interactions	3/125	19/3951	0.0206819676293151	0.0464705939325352	0.0241894358237604	5295/5290/2534	3
R-HSA-5654719	SHC-mediated cascade:FGFR4	3/125	19/3951	0.0206819676293151	0.0464705939325352	0.0241894358237604	2253/2264/6464	3
