"","exp1","exp2","cor_coef"
"1289","radicicol_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 um",0.343692865686821
"1290","radicicol_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 µM",-0.0345563323803175
"1291","radicicol_HEPG2_6 h_10 µM","geldanamycin_HEPG2_6 h_10 µM",0.00584912446672824
"1292","radicicol_HEPG2_6 h_10 µM","mitomycin-c_HCC515_24 h_10 µM",0.00234906380648057
"1293","radicicol_HEPG2_6 h_10 µM","mitomycin-c_HCC515_6 h_10 µM",0.213271759456448
"1294","radicicol_HEPG2_6 h_10 µM","quercetin_HEPG2_6 h_10 µM",0.486833067655919
"1295","radicicol_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.04 um",0.342367733051846
"1296","radicicol_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.12 um",0.0799649040666378
"1297","radicicol_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.37 um",0.133211710057016
"1298","radicicol_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_1.11 um",0.764585646837587
"1299","radicicol_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_10.0 um",0.656651699059783
"1300","radicicol_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_3.33 um",0.0188600250271628
"1301","radicicol_HEPG2_6 h_10 µM","radicicol_HEPG2_6 h_10 µM",1
"1302","radicicol_HEPG2_6 h_10 µM","spiperone_HEPG2_24 h_10 µM",0.496126144764257
"1303","radicicol_HEPG2_6 h_10 µM","spiperone_HEPG2_24 h_3 µM",-0.0635628133373665
"1304","radicicol_HEPG2_6 h_10 µM","spiperone_HEPG2_6 h_10 µM",0.0615688223184474
"1305","radicicol_HEPG2_6 h_10 µM","spiperone_HEPG2_6 h_3 µM",-0.102194919122508
"1306","radicicol_HEPG2_6 h_10 µM","temozolomide_HEPG2_6 h_10 µM",-0.0605994529126445
"1307","radicicol_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.740435658545206
"1308","radicicol_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.852695715683537
"1309","radicicol_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.711160773909568
"1310","radicicol_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.856381151939696
"1311","radicicol_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.525664091168042
"1312","radicicol_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.300270206789708
"1313","radicicol_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.714970677125117
"1314","radicicol_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.493717781019895
"1315","radicicol_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.443234036736056
"1316","radicicol_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.211743895897196
"1317","radicicol_HEPG2_6 h_10 µM","thapsigargin_HEPG2_6 h_10 µM",0.635967736718972
"1318","radicicol_HEPG2_6 h_10 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.37524968708352
"1319","radicicol_HEPG2_6 h_10 µM","YC-1_HEPG2_24 h_20 µM",0.884050935668892
"1320","radicicol_HEPG2_6 h_10 µM","YC-1_HEPG2_24 h_5 µM",0.692175614909698
"1321","radicicol_HEPG2_6 h_10 µM","YC-1_HEPG2_6 h_10 µM",0.928012296891586
"1322","radicicol_HEPG2_6 h_10 µM","YC-1_HEPG2_6 h_20 µM",-0.0595279082077998
"1323","radicicol_HEPG2_6 h_10 µM","YC-1_HEPG2_6 h_5 µM",0.697419542851034
"1324","spiperone_HEPG2_24 h_10 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.68308322753195
"1325","spiperone_HEPG2_24 h_10 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.880427774676854
"1326","spiperone_HEPG2_24 h_10 µM","brefeldin-a_HEPG2_6 h_10 µM",0.505487583708546
"1327","spiperone_HEPG2_24 h_10 µM","brefeldin-a_HEPG2_6 h_100 nM",0.549039279566758
"1328","spiperone_HEPG2_24 h_10 µM","geldanamycin_HEPG2_24 h_0.04 um",0.310870940116694
"1329","spiperone_HEPG2_24 h_10 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.837443405034931
"1330","spiperone_HEPG2_24 h_10 µM","geldanamycin_HEPG2_24 h_0.12 um",0.498322818597704
"1331","spiperone_HEPG2_24 h_10 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.890838362875098
"1332","spiperone_HEPG2_24 h_10 µM","geldanamycin_HEPG2_24 h_0.37 um",0.563048327916578
"1333","spiperone_HEPG2_24 h_10 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.638214767268613
"1334","spiperone_HEPG2_24 h_10 µM","geldanamycin_HEPG2_24 h_1.11 um",0.63191782674459
"1335","spiperone_HEPG2_24 h_10 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.876746057260351
"1336","spiperone_HEPG2_24 h_10 µM","geldanamycin_HEPG2_24 h_10 µM",0.619959821945548
"1337","spiperone_HEPG2_24 h_10 µM","geldanamycin_HEPG2_24 h_10.0 um",0.53170542049686
"1338","spiperone_HEPG2_24 h_10 µM","geldanamycin_HEPG2_24 h_3.33 um",0.802091659763613
"1339","spiperone_HEPG2_24 h_10 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.519941523736424
"1340","spiperone_HEPG2_24 h_10 µM","geldanamycin_HEPG2_6 h_10 µM",0.0869719202444904
"1341","spiperone_HEPG2_24 h_10 µM","mitomycin-c_HCC515_24 h_10 µM",0.659616789020353
"1342","spiperone_HEPG2_24 h_10 µM","mitomycin-c_HCC515_6 h_10 µM",0.581683491084924
"1343","spiperone_HEPG2_24 h_10 µM","quercetin_HEPG2_6 h_10 µM",0.918885740399213
"1344","spiperone_HEPG2_24 h_10 µM","radicicol_HEPG2_24 h_0.04 um",0.865481258391422
"1345","spiperone_HEPG2_24 h_10 µM","radicicol_HEPG2_24 h_0.12 um",0.712314575533544
"1346","spiperone_HEPG2_24 h_10 µM","radicicol_HEPG2_24 h_0.37 um",0.50005419905317
"1347","spiperone_HEPG2_24 h_10 µM","radicicol_HEPG2_24 h_1.11 um",0.607301106124458
"1348","spiperone_HEPG2_24 h_10 µM","radicicol_HEPG2_24 h_10.0 um",0.604028090712702
"1349","spiperone_HEPG2_24 h_10 µM","radicicol_HEPG2_24 h_3.33 um",0.694270163749185
"1350","spiperone_HEPG2_24 h_10 µM","radicicol_HEPG2_6 h_10 µM",0.496126144764257
"1351","spiperone_HEPG2_24 h_10 µM","spiperone_HEPG2_24 h_10 µM",1
"1352","spiperone_HEPG2_24 h_10 µM","spiperone_HEPG2_24 h_3 µM",-0.0252321852189888
"1353","spiperone_HEPG2_24 h_10 µM","spiperone_HEPG2_6 h_10 µM",0.704463078653536
"1354","spiperone_HEPG2_24 h_10 µM","spiperone_HEPG2_6 h_3 µM",0.560624375381604
"1355","spiperone_HEPG2_24 h_10 µM","temozolomide_HEPG2_6 h_10 µM",0.501266997238447
"1356","spiperone_HEPG2_24 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.580078220464234
"1357","spiperone_HEPG2_24 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.579709687064387
"1358","spiperone_HEPG2_24 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.651915798646678
"1359","spiperone_HEPG2_24 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.414173933012569
"1360","spiperone_HEPG2_24 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.915534652716136
"1361","spiperone_HEPG2_24 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.340091665380668
"1362","spiperone_HEPG2_24 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.486638323697352
"1363","spiperone_HEPG2_24 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.864328667806637
"1364","spiperone_HEPG2_24 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",-0.0473870103364707
"1365","spiperone_HEPG2_24 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.81119955480762
"1366","spiperone_HEPG2_24 h_10 µM","thapsigargin_HEPG2_6 h_10 µM",0.589645223781794
"1367","spiperone_HEPG2_24 h_10 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.843817580380456
"1368","spiperone_HEPG2_24 h_10 µM","YC-1_HEPG2_24 h_20 µM",0.4076202606222
"1369","spiperone_HEPG2_24 h_10 µM","YC-1_HEPG2_24 h_5 µM",0.298238386533706
"1370","spiperone_HEPG2_24 h_10 µM","YC-1_HEPG2_6 h_10 µM",0.399042708878422
"1371","spiperone_HEPG2_24 h_10 µM","YC-1_HEPG2_6 h_20 µM",0.099851438024861
"1372","spiperone_HEPG2_24 h_10 µM","YC-1_HEPG2_6 h_5 µM",0.543364766509312
"1373","spiperone_HEPG2_24 h_3 µM","benzo(a)pyrene_VCAP_24 h_10 µM",-0.0311821835760205
"1374","spiperone_HEPG2_24 h_3 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.0128212356214063
"1375","spiperone_HEPG2_24 h_3 µM","brefeldin-a_HEPG2_6 h_10 µM",-0.0687679449075481
"1376","spiperone_HEPG2_24 h_3 µM","brefeldin-a_HEPG2_6 h_100 nM",0.0185012727121323
"1377","spiperone_HEPG2_24 h_3 µM","geldanamycin_HEPG2_24 h_0.04 um",0.509471361461469
"1378","spiperone_HEPG2_24 h_3 µM","geldanamycin_HEPG2_24 h_0.04 µM",-0.0894662841150691
"1379","spiperone_HEPG2_24 h_3 µM","geldanamycin_HEPG2_24 h_0.12 um",-0.0571540292942494
"1380","spiperone_HEPG2_24 h_3 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.194652238564608
"1381","spiperone_HEPG2_24 h_3 µM","geldanamycin_HEPG2_24 h_0.37 um",0.0639163808831128
"1382","spiperone_HEPG2_24 h_3 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.262417035269657
"1383","spiperone_HEPG2_24 h_3 µM","geldanamycin_HEPG2_24 h_1.11 um",-0.00513675125627632
"1384","spiperone_HEPG2_24 h_3 µM","geldanamycin_HEPG2_24 h_1.11 µM",-0.0286201864150517
"1385","spiperone_HEPG2_24 h_3 µM","geldanamycin_HEPG2_24 h_10 µM",0.1902323628907
"1386","spiperone_HEPG2_24 h_3 µM","geldanamycin_HEPG2_24 h_10.0 um",-0.029804439520742
"1387","spiperone_HEPG2_24 h_3 µM","geldanamycin_HEPG2_24 h_3.33 um",-0.0573229421042514
"1388","spiperone_HEPG2_24 h_3 µM","geldanamycin_HEPG2_24 h_3.33 µM",-0.0586936619721592
"1389","spiperone_HEPG2_24 h_3 µM","geldanamycin_HEPG2_6 h_10 µM",0.0939175825125034
"1390","spiperone_HEPG2_24 h_3 µM","mitomycin-c_HCC515_24 h_10 µM",0.098052745459383
"1391","spiperone_HEPG2_24 h_3 µM","mitomycin-c_HCC515_6 h_10 µM",-0.0205837114792945
"1392","spiperone_HEPG2_24 h_3 µM","quercetin_HEPG2_6 h_10 µM",-0.0529618840012268
"1393","spiperone_HEPG2_24 h_3 µM","radicicol_HEPG2_24 h_0.04 um",-0.03818967976656
"1394","spiperone_HEPG2_24 h_3 µM","radicicol_HEPG2_24 h_0.12 um",-0.0272681655350261
"1395","spiperone_HEPG2_24 h_3 µM","radicicol_HEPG2_24 h_0.37 um",0.0631780340906753
"1396","spiperone_HEPG2_24 h_3 µM","radicicol_HEPG2_24 h_1.11 um",-0.059915362372453
"1397","spiperone_HEPG2_24 h_3 µM","radicicol_HEPG2_24 h_10.0 um",-0.00609887535432434
"1398","spiperone_HEPG2_24 h_3 µM","radicicol_HEPG2_24 h_3.33 um",-0.0103489569206305
"1399","spiperone_HEPG2_24 h_3 µM","radicicol_HEPG2_6 h_10 µM",-0.0635628133373665
"1400","spiperone_HEPG2_24 h_3 µM","spiperone_HEPG2_24 h_10 µM",-0.0252321852189888
"1401","spiperone_HEPG2_24 h_3 µM","spiperone_HEPG2_24 h_3 µM",1
"1402","spiperone_HEPG2_24 h_3 µM","spiperone_HEPG2_6 h_10 µM",-0.0513867760934528
"1403","spiperone_HEPG2_24 h_3 µM","spiperone_HEPG2_6 h_3 µM",-0.0109744218746314
"1404","spiperone_HEPG2_24 h_3 µM","temozolomide_HEPG2_6 h_10 µM",-0.0549292366444429
"1405","spiperone_HEPG2_24 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",-0.058525300692153
"1406","spiperone_HEPG2_24 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.0730964974841275
"1407","spiperone_HEPG2_24 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",-0.0774772776770906
"1408","spiperone_HEPG2_24 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",-0.0157699085210248
"1409","spiperone_HEPG2_24 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",-0.0819850125760796
"1410","spiperone_HEPG2_24 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.00628716411749182
"1411","spiperone_HEPG2_24 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",-0.0814631510124072
"1412","spiperone_HEPG2_24 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",-0.0882124166747398
"1413","spiperone_HEPG2_24 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",-0.031749969707954
"1414","spiperone_HEPG2_24 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.0101762615970468
"1415","spiperone_HEPG2_24 h_3 µM","thapsigargin_HEPG2_6 h_10 µM",-0.0632156980207758
"1416","spiperone_HEPG2_24 h_3 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.0293759030662432
"1417","spiperone_HEPG2_24 h_3 µM","YC-1_HEPG2_24 h_20 µM",0.319177767906172
"1418","spiperone_HEPG2_24 h_3 µM","YC-1_HEPG2_24 h_5 µM",-0.0360001124427001
"1419","spiperone_HEPG2_24 h_3 µM","YC-1_HEPG2_6 h_10 µM",-0.0752091167935452
"1420","spiperone_HEPG2_24 h_3 µM","YC-1_HEPG2_6 h_20 µM",-0.066218486064552
"1421","spiperone_HEPG2_24 h_3 µM","YC-1_HEPG2_6 h_5 µM",0.247728418163774
"1422","spiperone_HEPG2_6 h_10 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.948134189309582
"1423","spiperone_HEPG2_6 h_10 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.771955328897534
"1424","spiperone_HEPG2_6 h_10 µM","brefeldin-a_HEPG2_6 h_10 µM",0.0486297400608046
"1425","spiperone_HEPG2_6 h_10 µM","brefeldin-a_HEPG2_6 h_100 nM",0.073555158470792
"1426","spiperone_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 um",0.00324893782181978
"1427","spiperone_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.779592241168416
"1428","spiperone_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 um",0.844827672882032
"1429","spiperone_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.683287786357926
"1430","spiperone_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 um",0.180258342747157
"1431","spiperone_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.764184495288689
"1432","spiperone_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 um",0.882910698563274
"1433","spiperone_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.819008803955084
"1434","spiperone_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_10 µM",0.157648861892307
"1435","spiperone_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_10.0 um",0.0929143642535173
"1436","spiperone_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 um",0.866162973595402
"1437","spiperone_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.845348647547931
"1438","spiperone_HEPG2_6 h_10 µM","geldanamycin_HEPG2_6 h_10 µM",-0.0292859377902837
"1439","spiperone_HEPG2_6 h_10 µM","mitomycin-c_HCC515_24 h_10 µM",0.795332460502526
"1440","spiperone_HEPG2_6 h_10 µM","mitomycin-c_HCC515_6 h_10 µM",0.818921126448025
"1441","spiperone_HEPG2_6 h_10 µM","quercetin_HEPG2_6 h_10 µM",0.666037843237695
"1442","spiperone_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.04 um",0.815405682038908
"1443","spiperone_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.12 um",0.989691100392036
"1444","spiperone_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.37 um",0.758274000355994
"1445","spiperone_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_1.11 um",0.159229312266457
"1446","spiperone_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_10.0 um",0.262218538142509
"1447","spiperone_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_3.33 um",0.976954013738812
"1448","spiperone_HEPG2_6 h_10 µM","radicicol_HEPG2_6 h_10 µM",0.0615688223184474
"1449","spiperone_HEPG2_6 h_10 µM","spiperone_HEPG2_24 h_10 µM",0.704463078653536
"1450","spiperone_HEPG2_6 h_10 µM","spiperone_HEPG2_24 h_3 µM",-0.0513867760934528
"1451","spiperone_HEPG2_6 h_10 µM","spiperone_HEPG2_6 h_10 µM",1
"1452","spiperone_HEPG2_6 h_10 µM","spiperone_HEPG2_6 h_3 µM",0.899545615562982
"1453","spiperone_HEPG2_6 h_10 µM","temozolomide_HEPG2_6 h_10 µM",0.846764049677589
"1454","spiperone_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.150560898863427
"1455","spiperone_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.115283833338704
"1456","spiperone_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.0915174259286427
"1457","spiperone_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.0748764112315155
"1458","spiperone_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.80072181524303
"1459","spiperone_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.336047289429975
"1460","spiperone_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.132800257906594
"1461","spiperone_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.546652300415097
"1462","spiperone_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",-0.0357077261900564
"1463","spiperone_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.909232533750329
"1464","spiperone_HEPG2_6 h_10 µM","thapsigargin_HEPG2_6 h_10 µM",0.0576662360098261
"1465","spiperone_HEPG2_6 h_10 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.73926557845973
"1466","spiperone_HEPG2_6 h_10 µM","YC-1_HEPG2_24 h_20 µM",0.066468254236671
"1467","spiperone_HEPG2_6 h_10 µM","YC-1_HEPG2_24 h_5 µM",0.162366010838254
"1468","spiperone_HEPG2_6 h_10 µM","YC-1_HEPG2_6 h_10 µM",0.0329168274840065
"1469","spiperone_HEPG2_6 h_10 µM","YC-1_HEPG2_6 h_20 µM",0.232511963865071
"1470","spiperone_HEPG2_6 h_10 µM","YC-1_HEPG2_6 h_5 µM",0.115058383553125
"1471","spiperone_HEPG2_6 h_3 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.948650183316769
"1472","spiperone_HEPG2_6 h_3 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.694251371938103
"1473","spiperone_HEPG2_6 h_3 µM","brefeldin-a_HEPG2_6 h_10 µM",-0.0895943112445755
"1474","spiperone_HEPG2_6 h_3 µM","brefeldin-a_HEPG2_6 h_100 nM",-0.0662810989331946
"1475","spiperone_HEPG2_6 h_3 µM","geldanamycin_HEPG2_24 h_0.04 um",-0.0708512271587159
"1476","spiperone_HEPG2_6 h_3 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.682489448632529
"1477","spiperone_HEPG2_6 h_3 µM","geldanamycin_HEPG2_24 h_0.12 um",0.916841749419325
"1478","spiperone_HEPG2_6 h_3 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.581244755133979
"1479","spiperone_HEPG2_6 h_3 µM","geldanamycin_HEPG2_24 h_0.37 um",-0.0632948465400776
"1480","spiperone_HEPG2_6 h_3 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.810085086927286
"1481","spiperone_HEPG2_6 h_3 µM","geldanamycin_HEPG2_24 h_1.11 um",0.900551767097726
"1482","spiperone_HEPG2_6 h_3 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.755138117220783
"1483","spiperone_HEPG2_6 h_3 µM","geldanamycin_HEPG2_24 h_10 µM",-0.0835812711003134
"1484","spiperone_HEPG2_6 h_3 µM","geldanamycin_HEPG2_24 h_10.0 um",-0.0417906255428644
"1485","spiperone_HEPG2_6 h_3 µM","geldanamycin_HEPG2_24 h_3.33 um",0.81982862920297
"1486","spiperone_HEPG2_6 h_3 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.913958799263252
"1487","spiperone_HEPG2_6 h_3 µM","geldanamycin_HEPG2_6 h_10 µM",-0.0191210669499247
"1488","spiperone_HEPG2_6 h_3 µM","mitomycin-c_HCC515_24 h_10 µM",0.872973288588164
"1489","spiperone_HEPG2_6 h_3 µM","mitomycin-c_HCC515_6 h_10 µM",0.833813629370588
"1490","spiperone_HEPG2_6 h_3 µM","quercetin_HEPG2_6 h_10 µM",0.602194665723104
"1491","spiperone_HEPG2_6 h_3 µM","radicicol_HEPG2_24 h_0.04 um",0.744895717823936
"1492","spiperone_HEPG2_6 h_3 µM","radicicol_HEPG2_24 h_0.12 um",0.884316770758567
"1493","spiperone_HEPG2_6 h_3 µM","radicicol_HEPG2_24 h_0.37 um",0.852255663962078
"1494","spiperone_HEPG2_6 h_3 µM","radicicol_HEPG2_24 h_1.11 um",-0.0493059894061514
"1495","spiperone_HEPG2_6 h_3 µM","radicicol_HEPG2_24 h_10.0 um",-0.0597736524858845
"1496","spiperone_HEPG2_6 h_3 µM","radicicol_HEPG2_24 h_3.33 um",0.945746203110402
"1497","spiperone_HEPG2_6 h_3 µM","radicicol_HEPG2_6 h_10 µM",-0.102194919122508
"1498","spiperone_HEPG2_6 h_3 µM","spiperone_HEPG2_24 h_10 µM",0.560624375381604
"1499","spiperone_HEPG2_6 h_3 µM","spiperone_HEPG2_24 h_3 µM",-0.0109744218746314
"1500","spiperone_HEPG2_6 h_3 µM","spiperone_HEPG2_6 h_10 µM",0.899545615562982
"1501","spiperone_HEPG2_6 h_3 µM","spiperone_HEPG2_6 h_3 µM",1
"1502","spiperone_HEPG2_6 h_3 µM","temozolomide_HEPG2_6 h_10 µM",0.918239718577588
"1503","spiperone_HEPG2_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",-0.0457053621676836
"1504","spiperone_HEPG2_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",-0.0210821306637497
"1505","spiperone_HEPG2_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",-0.0629263480096747
"1506","spiperone_HEPG2_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",-0.0904447895961346
"1507","spiperone_HEPG2_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.613709900404493
"1508","spiperone_HEPG2_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.230454712724198
"1509","spiperone_HEPG2_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",-0.0725595564063436
"1510","spiperone_HEPG2_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.488242976379259
"1511","spiperone_HEPG2_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",-0.0291055142408446
"1512","spiperone_HEPG2_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.864626215054723
"1513","spiperone_HEPG2_6 h_3 µM","thapsigargin_HEPG2_6 h_10 µM",-0.0988857998557925
"1514","spiperone_HEPG2_6 h_3 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.666268008611971
"1515","spiperone_HEPG2_6 h_3 µM","YC-1_HEPG2_24 h_20 µM",-0.0945872940336653
"1516","spiperone_HEPG2_6 h_3 µM","YC-1_HEPG2_24 h_5 µM",-0.108355626864983
"1517","spiperone_HEPG2_6 h_3 µM","YC-1_HEPG2_6 h_10 µM",-0.086863723427277
"1518","spiperone_HEPG2_6 h_3 µM","YC-1_HEPG2_6 h_20 µM",-0.080456826419735
"1519","spiperone_HEPG2_6 h_3 µM","YC-1_HEPG2_6 h_5 µM",-0.0762321474727345
"1520","temozolomide_HEPG2_6 h_10 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.886709923952485
"1521","temozolomide_HEPG2_6 h_10 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.635091953508814
"1522","temozolomide_HEPG2_6 h_10 µM","brefeldin-a_HEPG2_6 h_10 µM",-0.0569400734527887
"1523","temozolomide_HEPG2_6 h_10 µM","brefeldin-a_HEPG2_6 h_100 nM",-0.0786550767246491
"1524","temozolomide_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 um",-0.0506700334880103
"1525","temozolomide_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.632591228517455
"1526","temozolomide_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 um",0.999495291234962
"1527","temozolomide_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.541180374996545
"1528","temozolomide_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 um",-0.0971692241618911
"1529","temozolomide_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.715982349137816
"1530","temozolomide_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 um",0.801635013342465
"1531","temozolomide_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.631969271710433
"1532","temozolomide_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_10 µM",-0.0696176546885629
"1533","temozolomide_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_10.0 um",-0.0662522292940284
"1534","temozolomide_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 um",0.753916925922481
"1535","temozolomide_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.997169090265719
"1536","temozolomide_HEPG2_6 h_10 µM","geldanamycin_HEPG2_6 h_10 µM",-0.0798382217388742
"1537","temozolomide_HEPG2_6 h_10 µM","mitomycin-c_HCC515_24 h_10 µM",0.722138487549334
"1538","temozolomide_HEPG2_6 h_10 µM","mitomycin-c_HCC515_6 h_10 µM",0.662566256654686
"1539","temozolomide_HEPG2_6 h_10 µM","quercetin_HEPG2_6 h_10 µM",0.519222229598459
