"","exp1","exp2","cor_coef"
"1200","radicicol_HEPG2_24 h_10.0 um","radicicol_HEPG2_24 h_1.11 um",0.830153543270909
"1201","radicicol_HEPG2_24 h_10.0 um","radicicol_HEPG2_24 h_10.0 um",1
"1202","radicicol_HEPG2_24 h_10.0 um","radicicol_HEPG2_24 h_3.33 um",0.935267014189916
"1203","radicicol_HEPG2_24 h_10.0 um","radicicol_HEPG2_6 h_10 µM",0.713123538642921
"1204","radicicol_HEPG2_24 h_10.0 um","spiperone_HEPG2_24 h_10 µM",0.868969531107007
"1205","radicicol_HEPG2_24 h_10.0 um","spiperone_HEPG2_24 h_3 µM",0.70484814417478
"1206","radicicol_HEPG2_24 h_10.0 um","spiperone_HEPG2_6 h_10 µM",0.804248347472102
"1207","radicicol_HEPG2_24 h_10.0 um","spiperone_HEPG2_6 h_3 µM",0.839855322411022
"1208","radicicol_HEPG2_24 h_10.0 um","temozolomide_HEPG2_6 h_10 µM",0.874610236067794
"1209","radicicol_HEPG2_24 h_10.0 um","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.726649240509762
"1210","radicicol_HEPG2_24 h_10.0 um","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.692339219326565
"1211","radicicol_HEPG2_24 h_10.0 um","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.627024227910361
"1212","radicicol_HEPG2_24 h_10.0 um","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.643975363104135
"1213","radicicol_HEPG2_24 h_10.0 um","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.827952500562766
"1214","radicicol_HEPG2_24 h_10.0 um","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.655195624209919
"1215","radicicol_HEPG2_24 h_10.0 um","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.704155925887283
"1216","radicicol_HEPG2_24 h_10.0 um","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.541330344188336
"1217","radicicol_HEPG2_24 h_10.0 um","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.47750398985833
"1218","radicicol_HEPG2_24 h_10.0 um","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.621876566253627
"1219","radicicol_HEPG2_24 h_10.0 um","thapsigargin_HEPG2_6 h_10 µM",0.4839133475658
"1220","radicicol_HEPG2_24 h_10.0 um","VU-0418946-1_HEPG2_6 h_10 µM",0.745358089437477
"1221","radicicol_HEPG2_24 h_10.0 um","YC-1_HEPG2_24 h_20 µM",0.794777163098715
"1222","radicicol_HEPG2_24 h_10.0 um","YC-1_HEPG2_24 h_5 µM",0.611939553349017
"1223","radicicol_HEPG2_24 h_10.0 um","YC-1_HEPG2_6 h_10 µM",0.558349612974996
"1224","radicicol_HEPG2_24 h_10.0 um","YC-1_HEPG2_6 h_20 µM",0.59485572591602
"1225","radicicol_HEPG2_24 h_10.0 um","YC-1_HEPG2_6 h_5 µM",0.70204302743572
"1226","radicicol_HEPG2_24 h_3.33 um","benzo(a)pyrene_VCAP_24 h_10 µM",0.634224125198274
"1227","radicicol_HEPG2_24 h_3.33 um","benzo(a)pyrene_VCAP_6 h_10 µM",0.879268414876175
"1228","radicicol_HEPG2_24 h_3.33 um","brefeldin-a_HEPG2_6 h_10 µM",0.155118918914409
"1229","radicicol_HEPG2_24 h_3.33 um","brefeldin-a_HEPG2_6 h_100 nM",0.478072687637496
"1230","radicicol_HEPG2_24 h_3.33 um","geldanamycin_HEPG2_24 h_0.04 um",0.462899154071134
"1231","radicicol_HEPG2_24 h_3.33 um","geldanamycin_HEPG2_24 h_0.04 µM",0.794570608191383
"1232","radicicol_HEPG2_24 h_3.33 um","geldanamycin_HEPG2_24 h_0.12 um",0.782660811214963
"1233","radicicol_HEPG2_24 h_3.33 um","geldanamycin_HEPG2_24 h_0.12 µM",0.62591208296973
"1234","radicicol_HEPG2_24 h_3.33 um","geldanamycin_HEPG2_24 h_0.37 um",0.678372956364207
"1235","radicicol_HEPG2_24 h_3.33 um","geldanamycin_HEPG2_24 h_0.37 µM",0.676361519812121
"1236","radicicol_HEPG2_24 h_3.33 um","geldanamycin_HEPG2_24 h_1.11 um",0.821507790970423
"1237","radicicol_HEPG2_24 h_3.33 um","geldanamycin_HEPG2_24 h_1.11 µM",0.824412862418204
"1238","radicicol_HEPG2_24 h_3.33 um","geldanamycin_HEPG2_24 h_10 µM",0.417693003403526
"1239","radicicol_HEPG2_24 h_3.33 um","geldanamycin_HEPG2_24 h_10.0 um",0.597494746586808
"1240","radicicol_HEPG2_24 h_3.33 um","geldanamycin_HEPG2_24 h_3.33 um",0.823981076221421
"1241","radicicol_HEPG2_24 h_3.33 um","geldanamycin_HEPG2_24 h_3.33 µM",0.882901940006124
"1242","radicicol_HEPG2_24 h_3.33 um","geldanamycin_HEPG2_6 h_10 µM",0.401721011369625
"1243","radicicol_HEPG2_24 h_3.33 um","mitomycin-c_HCC515_24 h_10 µM",0.463054499636718
"1244","radicicol_HEPG2_24 h_3.33 um","mitomycin-c_HCC515_6 h_10 µM",0.410290258651714
"1245","radicicol_HEPG2_24 h_3.33 um","quercetin_HEPG2_6 h_10 µM",0.750291229109799
"1246","radicicol_HEPG2_24 h_3.33 um","radicicol_HEPG2_24 h_0.04 um",0.745108268733362
"1247","radicicol_HEPG2_24 h_3.33 um","radicicol_HEPG2_24 h_0.12 um",0.508746604126637
"1248","radicicol_HEPG2_24 h_3.33 um","radicicol_HEPG2_24 h_0.37 um",0.527344218046417
"1249","radicicol_HEPG2_24 h_3.33 um","radicicol_HEPG2_24 h_1.11 um",0.791532626788593
"1250","radicicol_HEPG2_24 h_3.33 um","radicicol_HEPG2_24 h_10.0 um",0.935267014189916
"1251","radicicol_HEPG2_24 h_3.33 um","radicicol_HEPG2_24 h_3.33 um",1
"1252","radicicol_HEPG2_24 h_3.33 um","radicicol_HEPG2_6 h_10 µM",0.680355868082824
"1253","radicicol_HEPG2_24 h_3.33 um","spiperone_HEPG2_24 h_10 µM",0.859144018925951
"1254","radicicol_HEPG2_24 h_3.33 um","spiperone_HEPG2_24 h_3 µM",0.611822125775211
"1255","radicicol_HEPG2_24 h_3.33 um","spiperone_HEPG2_6 h_10 µM",0.836301807663324
"1256","radicicol_HEPG2_24 h_3.33 um","spiperone_HEPG2_6 h_3 µM",0.862346353430722
"1257","radicicol_HEPG2_24 h_3.33 um","temozolomide_HEPG2_6 h_10 µM",0.870738046369391
"1258","radicicol_HEPG2_24 h_3.33 um","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.650453307153517
"1259","radicicol_HEPG2_24 h_3.33 um","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.755292722968277
"1260","radicicol_HEPG2_24 h_3.33 um","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.577765764683515
"1261","radicicol_HEPG2_24 h_3.33 um","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.561194893861117
"1262","radicicol_HEPG2_24 h_3.33 um","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.816919284674097
"1263","radicicol_HEPG2_24 h_3.33 um","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.583726084976954
"1264","radicicol_HEPG2_24 h_3.33 um","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.574840314680299
"1265","radicicol_HEPG2_24 h_3.33 um","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.619092534774954
"1266","radicicol_HEPG2_24 h_3.33 um","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.440469707157006
"1267","radicicol_HEPG2_24 h_3.33 um","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.628594458892196
"1268","radicicol_HEPG2_24 h_3.33 um","thapsigargin_HEPG2_6 h_10 µM",0.382410090803974
"1269","radicicol_HEPG2_24 h_3.33 um","VU-0418946-1_HEPG2_6 h_10 µM",0.757992863131165
"1270","radicicol_HEPG2_24 h_3.33 um","YC-1_HEPG2_24 h_20 µM",0.797063651043779
"1271","radicicol_HEPG2_24 h_3.33 um","YC-1_HEPG2_24 h_5 µM",0.625066395267363
"1272","radicicol_HEPG2_24 h_3.33 um","YC-1_HEPG2_6 h_10 µM",0.510497170268486
"1273","radicicol_HEPG2_24 h_3.33 um","YC-1_HEPG2_6 h_20 µM",0.589584242315911
"1274","radicicol_HEPG2_24 h_3.33 um","YC-1_HEPG2_6 h_5 µM",0.61516681940942
"1275","radicicol_HEPG2_6 h_10 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.236555401748457
"1276","radicicol_HEPG2_6 h_10 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.654484393753027
"1277","radicicol_HEPG2_6 h_10 µM","brefeldin-a_HEPG2_6 h_10 µM",0.26737255117955
"1278","radicicol_HEPG2_6 h_10 µM","brefeldin-a_HEPG2_6 h_100 nM",0.823749203501361
"1279","radicicol_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 um",0.494581243940128
"1280","radicicol_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.728765756410225
"1281","radicicol_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 um",0.512076140690386
"1282","radicicol_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.869562074479986
"1283","radicicol_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 um",0.44668081545354
"1284","radicicol_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.930828999336074
"1285","radicicol_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 um",0.742174762692428
"1286","radicicol_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.682086632405069
"1287","radicicol_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_10 µM",0.672575124552255
"1288","radicicol_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_10.0 um",0.75646225211318
"1289","radicicol_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 um",0.575895362377201
"1290","radicicol_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.63037377830619
"1291","radicicol_HEPG2_6 h_10 µM","geldanamycin_HEPG2_6 h_10 µM",0.514167550805733
"1292","radicicol_HEPG2_6 h_10 µM","mitomycin-c_HCC515_24 h_10 µM",0.60942530990103
"1293","radicicol_HEPG2_6 h_10 µM","mitomycin-c_HCC515_6 h_10 µM",0.616245770561035
"1294","radicicol_HEPG2_6 h_10 µM","quercetin_HEPG2_6 h_10 µM",0.688262742216224
"1295","radicicol_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.04 um",0.751295702169402
"1296","radicicol_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.12 um",0.638508847740348
"1297","radicicol_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.37 um",0.324679853953705
"1298","radicicol_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_1.11 um",0.833521674863945
"1299","radicicol_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_10.0 um",0.713123538642921
"1300","radicicol_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_3.33 um",0.680355868082824
"1301","radicicol_HEPG2_6 h_10 µM","radicicol_HEPG2_6 h_10 µM",1
"1302","radicicol_HEPG2_6 h_10 µM","spiperone_HEPG2_24 h_10 µM",0.57562655507035
"1303","radicicol_HEPG2_6 h_10 µM","spiperone_HEPG2_24 h_3 µM",0.907243070015107
"1304","radicicol_HEPG2_6 h_10 µM","spiperone_HEPG2_6 h_10 µM",0.501969434998984
"1305","radicicol_HEPG2_6 h_10 µM","spiperone_HEPG2_6 h_3 µM",0.488851807891048
"1306","radicicol_HEPG2_6 h_10 µM","temozolomide_HEPG2_6 h_10 µM",0.558647484950659
"1307","radicicol_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.790529696050242
"1308","radicicol_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.498609073414154
"1309","radicicol_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.688054448662909
"1310","radicicol_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.84476514431986
"1311","radicicol_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.501222605962517
"1312","radicicol_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.736924730956725
"1313","radicicol_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.86801438901211
"1314","radicicol_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.326318246504782
"1315","radicicol_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.385937534900465
"1316","radicicol_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.349836691560756
"1317","radicicol_HEPG2_6 h_10 µM","thapsigargin_HEPG2_6 h_10 µM",0.686906920973824
"1318","radicicol_HEPG2_6 h_10 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.599749145453417
"1319","radicicol_HEPG2_6 h_10 µM","YC-1_HEPG2_24 h_20 µM",0.684439087939532
"1320","radicicol_HEPG2_6 h_10 µM","YC-1_HEPG2_24 h_5 µM",0.882858346052188
"1321","radicicol_HEPG2_6 h_10 µM","YC-1_HEPG2_6 h_10 µM",0.607785720445833
"1322","radicicol_HEPG2_6 h_10 µM","YC-1_HEPG2_6 h_20 µM",0.727952326701301
"1323","radicicol_HEPG2_6 h_10 µM","YC-1_HEPG2_6 h_5 µM",0.696131455822264
"1324","spiperone_HEPG2_24 h_10 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.810387788929195
"1325","spiperone_HEPG2_24 h_10 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.952392788619767
"1326","spiperone_HEPG2_24 h_10 µM","brefeldin-a_HEPG2_6 h_10 µM",0.231894001979951
"1327","spiperone_HEPG2_24 h_10 µM","brefeldin-a_HEPG2_6 h_100 nM",0.49305034875947
"1328","spiperone_HEPG2_24 h_10 µM","geldanamycin_HEPG2_24 h_0.04 um",0.47365491217257
"1329","spiperone_HEPG2_24 h_10 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.769165536520739
"1330","spiperone_HEPG2_24 h_10 µM","geldanamycin_HEPG2_24 h_0.12 um",0.8660537250024
"1331","spiperone_HEPG2_24 h_10 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.677797544085332
"1332","spiperone_HEPG2_24 h_10 µM","geldanamycin_HEPG2_24 h_0.37 um",0.792473015313298
"1333","spiperone_HEPG2_24 h_10 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.690811242013845
"1334","spiperone_HEPG2_24 h_10 µM","geldanamycin_HEPG2_24 h_1.11 um",0.767240828391531
"1335","spiperone_HEPG2_24 h_10 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.773342405387096
"1336","spiperone_HEPG2_24 h_10 µM","geldanamycin_HEPG2_24 h_10 µM",0.53126380085978
"1337","spiperone_HEPG2_24 h_10 µM","geldanamycin_HEPG2_24 h_10.0 um",0.568554374608449
"1338","spiperone_HEPG2_24 h_10 µM","geldanamycin_HEPG2_24 h_3.33 um",0.836147158606238
"1339","spiperone_HEPG2_24 h_10 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.907265571218076
"1340","spiperone_HEPG2_24 h_10 µM","geldanamycin_HEPG2_6 h_10 µM",0.481846912887019
"1341","spiperone_HEPG2_24 h_10 µM","mitomycin-c_HCC515_24 h_10 µM",0.421089744310347
"1342","spiperone_HEPG2_24 h_10 µM","mitomycin-c_HCC515_6 h_10 µM",0.590483345196036
"1343","spiperone_HEPG2_24 h_10 µM","quercetin_HEPG2_6 h_10 µM",0.744215417161668
"1344","spiperone_HEPG2_24 h_10 µM","radicicol_HEPG2_24 h_0.04 um",0.876066462833078
"1345","spiperone_HEPG2_24 h_10 µM","radicicol_HEPG2_24 h_0.12 um",0.665806777105597
"1346","spiperone_HEPG2_24 h_10 µM","radicicol_HEPG2_24 h_0.37 um",0.737978456827093
"1347","spiperone_HEPG2_24 h_10 µM","radicicol_HEPG2_24 h_1.11 um",0.715012281753527
"1348","spiperone_HEPG2_24 h_10 µM","radicicol_HEPG2_24 h_10.0 um",0.868969531107007
"1349","spiperone_HEPG2_24 h_10 µM","radicicol_HEPG2_24 h_3.33 um",0.859144018925951
"1350","spiperone_HEPG2_24 h_10 µM","radicicol_HEPG2_6 h_10 µM",0.57562655507035
"1351","spiperone_HEPG2_24 h_10 µM","spiperone_HEPG2_24 h_10 µM",1
"1352","spiperone_HEPG2_24 h_10 µM","spiperone_HEPG2_24 h_3 µM",0.509605179192725
"1353","spiperone_HEPG2_24 h_10 µM","spiperone_HEPG2_6 h_10 µM",0.918224852434708
"1354","spiperone_HEPG2_24 h_10 µM","spiperone_HEPG2_6 h_3 µM",0.956758402121451
"1355","spiperone_HEPG2_24 h_10 µM","temozolomide_HEPG2_6 h_10 µM",0.9318881405806
"1356","spiperone_HEPG2_24 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.794211080217725
"1357","spiperone_HEPG2_24 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.662572921815763
"1358","spiperone_HEPG2_24 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.656966784177816
"1359","spiperone_HEPG2_24 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.602543514784914
"1360","spiperone_HEPG2_24 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.864730484850172
"1361","spiperone_HEPG2_24 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.741240544693737
"1362","spiperone_HEPG2_24 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.599958084313415
"1363","spiperone_HEPG2_24 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.546915980674626
"1364","spiperone_HEPG2_24 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.58326317844771
"1365","spiperone_HEPG2_24 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.730950232381415
"1366","spiperone_HEPG2_24 h_10 µM","thapsigargin_HEPG2_6 h_10 µM",0.326779455020962
"1367","spiperone_HEPG2_24 h_10 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.734572153816458
"1368","spiperone_HEPG2_24 h_10 µM","YC-1_HEPG2_24 h_20 µM",0.685882830758783
"1369","spiperone_HEPG2_24 h_10 µM","YC-1_HEPG2_24 h_5 µM",0.55337525541332
"1370","spiperone_HEPG2_24 h_10 µM","YC-1_HEPG2_6 h_10 µM",0.69041324102803
"1371","spiperone_HEPG2_24 h_10 µM","YC-1_HEPG2_6 h_20 µM",0.731474529078023
"1372","spiperone_HEPG2_24 h_10 µM","YC-1_HEPG2_6 h_5 µM",0.58207078679813
"1373","spiperone_HEPG2_24 h_3 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.155067078976589
"1374","spiperone_HEPG2_24 h_3 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.589148755664462
"1375","spiperone_HEPG2_24 h_3 µM","brefeldin-a_HEPG2_6 h_10 µM",0.185084503300542
"1376","spiperone_HEPG2_24 h_3 µM","brefeldin-a_HEPG2_6 h_100 nM",0.864537941924258
"1377","spiperone_HEPG2_24 h_3 µM","geldanamycin_HEPG2_24 h_0.04 um",0.294432445508137
"1378","spiperone_HEPG2_24 h_3 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.565596114314433
"1379","spiperone_HEPG2_24 h_3 µM","geldanamycin_HEPG2_24 h_0.12 um",0.53582569505942
"1380","spiperone_HEPG2_24 h_3 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.754119926213131
"1381","spiperone_HEPG2_24 h_3 µM","geldanamycin_HEPG2_24 h_0.37 um",0.411789158095369
"1382","spiperone_HEPG2_24 h_3 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.84221998790948
"1383","spiperone_HEPG2_24 h_3 µM","geldanamycin_HEPG2_24 h_1.11 um",0.660193895874131
"1384","spiperone_HEPG2_24 h_3 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.735280524384188
"1385","spiperone_HEPG2_24 h_3 µM","geldanamycin_HEPG2_24 h_10 µM",0.53698209194038
"1386","spiperone_HEPG2_24 h_3 µM","geldanamycin_HEPG2_24 h_10.0 um",0.627067987060878
"1387","spiperone_HEPG2_24 h_3 µM","geldanamycin_HEPG2_24 h_3.33 um",0.52638279882424
"1388","spiperone_HEPG2_24 h_3 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.485971945652011
"1389","spiperone_HEPG2_24 h_3 µM","geldanamycin_HEPG2_6 h_10 µM",0.448146713751771
"1390","spiperone_HEPG2_24 h_3 µM","mitomycin-c_HCC515_24 h_10 µM",0.761794825352344
"1391","spiperone_HEPG2_24 h_3 µM","mitomycin-c_HCC515_6 h_10 µM",0.472286606038065
"1392","spiperone_HEPG2_24 h_3 µM","quercetin_HEPG2_6 h_10 µM",0.697905744231885
"1393","spiperone_HEPG2_24 h_3 µM","radicicol_HEPG2_24 h_0.04 um",0.679552969054728
"1394","spiperone_HEPG2_24 h_3 µM","radicicol_HEPG2_24 h_0.12 um",0.581810611251843
"1395","spiperone_HEPG2_24 h_3 µM","radicicol_HEPG2_24 h_0.37 um",0.165131380249549
"1396","spiperone_HEPG2_24 h_3 µM","radicicol_HEPG2_24 h_1.11 um",0.721363698733919
"1397","spiperone_HEPG2_24 h_3 µM","radicicol_HEPG2_24 h_10.0 um",0.70484814417478
"1398","spiperone_HEPG2_24 h_3 µM","radicicol_HEPG2_24 h_3.33 um",0.611822125775211
"1399","spiperone_HEPG2_24 h_3 µM","radicicol_HEPG2_6 h_10 µM",0.907243070015107
"1400","spiperone_HEPG2_24 h_3 µM","spiperone_HEPG2_24 h_10 µM",0.509605179192725
"1401","spiperone_HEPG2_24 h_3 µM","spiperone_HEPG2_24 h_3 µM",1
"1402","spiperone_HEPG2_24 h_3 µM","spiperone_HEPG2_6 h_10 µM",0.457324021197158
"1403","spiperone_HEPG2_24 h_3 µM","spiperone_HEPG2_6 h_3 µM",0.444178828637189
"1404","spiperone_HEPG2_24 h_3 µM","temozolomide_HEPG2_6 h_10 µM",0.560593142760022
"1405","spiperone_HEPG2_24 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.733707299135477
"1406","spiperone_HEPG2_24 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.378411959667486
"1407","spiperone_HEPG2_24 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.670821030604626
"1408","spiperone_HEPG2_24 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.785016187825809
"1409","spiperone_HEPG2_24 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.44225084136521
"1410","spiperone_HEPG2_24 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.720629547526992
"1411","spiperone_HEPG2_24 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.883378446164239
"1412","spiperone_HEPG2_24 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.288529545637721
"1413","spiperone_HEPG2_24 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.347331076460026
"1414","spiperone_HEPG2_24 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.340102116033013
"1415","spiperone_HEPG2_24 h_3 µM","thapsigargin_HEPG2_6 h_10 µM",0.700151614998053
"1416","spiperone_HEPG2_24 h_3 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.634986148459155
"1417","spiperone_HEPG2_24 h_3 µM","YC-1_HEPG2_24 h_20 µM",0.587105078087654
"1418","spiperone_HEPG2_24 h_3 µM","YC-1_HEPG2_24 h_5 µM",0.716370655659776
"1419","spiperone_HEPG2_24 h_3 µM","YC-1_HEPG2_6 h_10 µM",0.497436580929944
"1420","spiperone_HEPG2_24 h_3 µM","YC-1_HEPG2_6 h_20 µM",0.608484467842748
"1421","spiperone_HEPG2_24 h_3 µM","YC-1_HEPG2_6 h_5 µM",0.720158432893022
"1422","spiperone_HEPG2_6 h_10 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.82167555282113
"1423","spiperone_HEPG2_6 h_10 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.889000394545973
"1424","spiperone_HEPG2_6 h_10 µM","brefeldin-a_HEPG2_6 h_10 µM",0.132917808930453
"1425","spiperone_HEPG2_6 h_10 µM","brefeldin-a_HEPG2_6 h_100 nM",0.466291775864899
"1426","spiperone_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 um",0.514788722814503
"1427","spiperone_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.762073009516391
"1428","spiperone_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 um",0.830953056664486
"1429","spiperone_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.574204948258046
"1430","spiperone_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 um",0.800826662353255
"1431","spiperone_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.585281312281643
"1432","spiperone_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 um",0.702695098804967
"1433","spiperone_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.749312152765352
"1434","spiperone_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_10 µM",0.519006861544264
"1435","spiperone_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_10.0 um",0.531163503464538
"1436","spiperone_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 um",0.807137108414875
"1437","spiperone_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.84841618348114
"1438","spiperone_HEPG2_6 h_10 µM","geldanamycin_HEPG2_6 h_10 µM",0.359576216129432
"1439","spiperone_HEPG2_6 h_10 µM","mitomycin-c_HCC515_24 h_10 µM",0.285776826907452
"1440","spiperone_HEPG2_6 h_10 µM","mitomycin-c_HCC515_6 h_10 µM",0.568804572055569
"1441","spiperone_HEPG2_6 h_10 µM","quercetin_HEPG2_6 h_10 µM",0.777819086489589
"1442","spiperone_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.04 um",0.806894356529373
"1443","spiperone_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.12 um",0.589724336251892
"1444","spiperone_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.37 um",0.748951788960968
"1445","spiperone_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_1.11 um",0.693387577621348
"1446","spiperone_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_10.0 um",0.804248347472102
"1447","spiperone_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_3.33 um",0.836301807663324
"1448","spiperone_HEPG2_6 h_10 µM","radicicol_HEPG2_6 h_10 µM",0.501969434998984
"1449","spiperone_HEPG2_6 h_10 µM","spiperone_HEPG2_24 h_10 µM",0.918224852434708
"1450","spiperone_HEPG2_6 h_10 µM","spiperone_HEPG2_24 h_3 µM",0.457324021197158
"1451","spiperone_HEPG2_6 h_10 µM","spiperone_HEPG2_6 h_10 µM",1
"1452","spiperone_HEPG2_6 h_10 µM","spiperone_HEPG2_6 h_3 µM",0.953689325575017
"1453","spiperone_HEPG2_6 h_10 µM","temozolomide_HEPG2_6 h_10 µM",0.847373199634022
